sale_id,creature_id,creature_name,category,danger_rating,rarity_rating,condition,year,week,seller_reputation,buyer_type,destination,quantity,price_per_unit,total_price
SALE-01780,CR004,Swamp Hornet,insect,4,1,fair,1859,27,0.9,trader,Miasto Market,1,2.6,2.6
SALE-01953,CR004,Swamp Hornet,insect,4,1,fair,1859,27,0.51,scholar,Scholar Study,2,1.5,3.0
SALE-00529,CR011,Cave Moth,insect,0,2,good,1859,28,0.726,trader,Miasto Market,1,6.3,6.3
SALE-01181,CR003,Granite Wren,bird,1,2,fair,1859,28,0.759,unknown,Senate Zoological,1,13.58,13.58
SALE-01346,CR003,Granite Wren,bird,1,2,damaged,1859,28,0.424,collector,Scholar Study,4,9.25,37.0
SALE-01032,CR003,Granite Wren,bird,1,2,good,1859,29,0.769,trader,Miasto Market,1,10.21,10.21
SALE-01827,CR007,Yeller Bird,bird,0,3,good,1859,29,0.923,unknown,Senate Zoological,2,33.3,66.6
SALE-00368,CR011,Cave Moth,insect,0,2,fair,1859,30,0.961,scholar,Scholar Study,1,5.55,5.55
SALE-00490,CR004,Swamp Hornet,insect,4,1,pristine,1859,30,0.968,display,Capital Display,5,2.26,11.3
SALE-00575,CR012,Tunnel Eel,fish,3,4,pristine,1859,30,0.843,archivist,Capital Archives,1,53.45,53.45
SALE-00891,CR011,Cave Moth,insect,0,2,partial,1859,30,0.755,unknown,Capital Display,2,1.63,3.26
SALE-01270,CR013,Quarry Toad,amphibian,2,3,fair,1859,30,0.618,collector,Unknown,1,22.04,22.04
SALE-01965,CR004,Swamp Hornet,insect,4,1,fair,1859,30,0.595,senator,Private Collection,4,2.75,11.0
SALE-00938,CR006,Glass Beetle,insect,2,6,damaged,1859,31,0.962,trader,Miasto Market,1,74.23,74.23
SALE-01376,CR008,Wharver,mammal,8,6,partial,1859,31,0.541,collector,Scholar Study,1,31.69,31.69
SALE-01215,CR001,Leatherback Burrower,bird,3,4,fair,1859,32,0.853,archivist,Capital Archives,1,18.29,18.29
SALE-01782,CR011,Cave Moth,insect,0,2,good,1859,32,0.849,trader,Miasto Market,1,3.84,3.84
SALE-01826,CR012,Tunnel Eel,fish,3,4,good,1859,32,0.794,senator,Senate Zoological,1,41.48,41.48
SALE-00255,CR011,Cave Moth,insect,0,2,pristine,1859,33,0.569,unknown,Senate Zoological,3,5.4,16.2
SALE-00443,CR005,Marsh Stalker,reptile,6,5,fair,1859,33,0.871,trader,Miasto Market,1,64.87,64.87
SALE-00461,CR002,Stone Spine Lizard,reptile,5,7,fair,1859,33,0.734,archivist,Capital Archives,1,49.33,49.33
SALE-01523,CR007,Yeller Bird,bird,0,3,pristine,1859,33,0.726,archivist,Capital Archives,1,68.33,68.33
SALE-00660,CR005,Marsh Stalker,reptile,6,5,fair,1859,34,0.984,display,Capital Display,1,125.37,125.37
SALE-00963,CR009,Stakdur,reptile,9,8,fair,1859,34,0.88,display,Capital Display,1,778.64,778.64
SALE-01314,CR012,Tunnel Eel,fish,3,4,damaged,1859,34,0.725,collector,Senate Zoological,1,20.02,20.02
SALE-00711,CR003,Granite Wren,bird,1,2,good,1859,35,0.655,senator,Senate Zoological,1,23.51,23.51
SALE-00748,CR005,Marsh Stalker,reptile,6,5,good,1859,35,0.842,scholar,Scholar Study,1,143.23,143.23
SALE-00125,CR011,Cave Moth,insect,0,2,fair,1859,36,0.848,trader,Miasto Market,1,8.92,8.92
SALE-00568,CR008,Wharver,mammal,8,6,fair,1859,36,0.535,scholar,Scholar Study,1,200.04,200.04
SALE-00194,CR003,Granite Wren,bird,1,2,fair,1859,37,0.339,unknown,Capital Archives,2,11.31,22.62
SALE-01164,CR014,Densmuck Crawler,arthropod,4,5,damaged,1859,37,0.899,unknown,Capital Display,1,27.52,27.52
SALE-01321,CR003,Granite Wren,bird,1,2,good,1859,37,0.688,trader,Miasto Market,2,13.71,27.42
SALE-01565,CR011,Cave Moth,insect,0,2,fair,1859,37,0.813,archivist,Capital Archives,2,7.69,15.38
SALE-00100,CR004,Swamp Hornet,insect,4,1,good,1859,38,0.362,archivist,Capital Archives,5,2.21,11.05
SALE-00420,CR004,Swamp Hornet,insect,4,1,good,1859,38,0.761,archivist,Capital Archives,1,2.64,2.64
SALE-00438,CR012,Tunnel Eel,fish,3,4,fair,1859,38,0.573,senator,Private Collection,1,38.38,38.38
SALE-01861,CR005,Marsh Stalker,reptile,6,5,damaged,1859,38,0.752,trader,Miasto Market,1,38.25,38.25
SALE-00261,CR004,Swamp Hornet,insect,4,1,good,1859,39,0.98,trader,Miasto Market,4,3.38,13.52
SALE-00486,CR014,Densmuck Crawler,arthropod,4,5,partial,1859,39,0.74,collector,Unknown,1,7.15,7.15
SALE-00958,CR014,Densmuck Crawler,arthropod,4,5,good,1859,40,0.856,unknown,Unknown,1,51.84,51.84
SALE-01293,CR006,Glass Beetle,insect,2,6,damaged,1859,40,0.706,senator,Private Collection,1,63.37,63.37
SALE-01461,CR012,Tunnel Eel,fish,3,4,damaged,1859,40,0.869,collector,Capital Archives,1,29.72,29.72
SALE-01795,CR001,Leatherback Burrower,bird,3,4,fair,1859,40,0.786,trader,Miasto Market,1,38.45,38.45
SALE-00096,CR014,Densmuck Crawler,arthropod,4,5,good,1859,41,0.867,scholar,Scholar Study,1,108.21,108.21
SALE-00602,CR007,Yeller Bird,bird,0,3,fair,1859,41,0.929,display,Capital Display,2,44.67,89.34
SALE-00610,CR003,Granite Wren,bird,1,2,pristine,1859,41,0.647,scholar,Scholar Study,2,28.35,56.7
SALE-00932,CR008,Wharver,mammal,8,6,pristine,1859,41,0.761,archivist,Capital Archives,1,560.18,560.18
SALE-01896,CR004,Swamp Hornet,insect,4,1,good,1859,41,0.951,scholar,Scholar Study,1,2.79,2.79
SALE-00310,CR012,Tunnel Eel,fish,3,4,damaged,1859,42,0.631,collector,Capital Display,1,7.81,7.81
SALE-00331,CR004,Swamp Hornet,insect,4,1,fair,1859,42,0.461,archivist,Capital Archives,1,2.24,2.24
SALE-00689,CR001,Leatherback Burrower,bird,3,4,fair,1859,42,0.954,scholar,Scholar Study,1,30.27,30.27
SALE-00889,CR008,Wharver,mammal,8,6,damaged,1859,42,0.567,senator,Senate Zoological,1,147.76,147.76
SALE-01022,CR011,Cave Moth,insect,0,2,damaged,1859,42,0.554,trader,Miasto Market,1,2.92,2.92
SALE-00118,CR011,Cave Moth,insect,0,2,fair,1859,43,0.726,archivist,Capital Archives,3,7.42,22.26
SALE-00280,CR008,Wharver,mammal,8,6,fair,1859,43,0.629,unknown,Capital Display,2,482.02,964.04
SALE-00515,CR002,Stone Spine Lizard,reptile,5,7,good,1859,43,0.923,display,Capital Display,1,168.83,168.83
SALE-00576,CR013,Quarry Toad,amphibian,2,3,fair,1859,43,0.736,unknown,Capital Archives,3,16.13,48.39
SALE-00893,CR013,Quarry Toad,amphibian,2,3,fair,1859,43,0.648,senator,Senate Zoological,2,18.65,37.3
SALE-01101,CR009,Stakdur,reptile,9,8,fair,1859,43,0.835,trader,Miasto Market,1,101.57,101.57
SALE-01993,CR011,Cave Moth,insect,0,2,damaged,1859,43,0.902,unknown,Unknown,1,2.34,2.34
SALE-00085,CR004,Swamp Hornet,insect,4,1,pristine,1859,44,0.749,senator,Private Collection,3,4.25,12.75
SALE-00859,CR001,Leatherback Burrower,bird,3,4,damaged,1859,44,0.57,scholar,Scholar Study,1,15.45,15.45
SALE-00051,CR004,Swamp Hornet,insect,4,1,pristine,1859,45,0.463,unknown,Capital Archives,1,3.58,3.58
SALE-00354,CR012,Tunnel Eel,fish,3,4,damaged,1859,45,0.917,trader,Miasto Market,1,11.74,11.74
SALE-01092,CR008,Wharver,mammal,8,6,damaged,1859,45,0.829,senator,Private Collection,1,121.59,121.59
SALE-01434,CR004,Swamp Hornet,insect,4,1,good,1859,45,0.937,scholar,Scholar Study,2,3.78,7.56
SALE-01875,CR008,Wharver,mammal,8,6,fair,1859,45,0.55,display,Capital Display,1,257.66,257.66
SALE-00065,CR009,Stakdur,reptile,9,8,partial,1859,46,0.711,collector,Senate Zoological,1,208.05,208.05
SALE-00078,CR001,Leatherback Burrower,bird,3,4,good,1859,46,0.564,display,Capital Display,1,45.77,45.77
SALE-00873,CR007,Yeller Bird,bird,0,3,pristine,1859,46,0.818,collector,Miasto Market,2,92.45,184.9
SALE-00933,CR014,Densmuck Crawler,arthropod,4,5,fair,1859,46,0.725,display,Capital Display,1,100.54,100.54
SALE-00967,CR013,Quarry Toad,amphibian,2,3,good,1859,46,0.833,display,Capital Display,1,19.52,19.52
SALE-00304,CR006,Glass Beetle,insect,2,6,damaged,1859,47,0.872,scholar,Scholar Study,1,36.23,36.23
SALE-00690,CR003,Granite Wren,bird,1,2,good,1859,47,0.824,trader,Miasto Market,3,17.14,51.42
SALE-01513,CR003,Granite Wren,bird,1,2,damaged,1859,47,0.757,scholar,Scholar Study,2,9.0,18.0
SALE-00341,CR004,Swamp Hornet,insect,4,1,good,1859,48,0.522,trader,Miasto Market,1,3.38,3.38
SALE-00449,CR002,Stone Spine Lizard,reptile,5,7,damaged,1859,48,0.814,trader,Miasto Market,1,80.97,80.97
SALE-00493,CR003,Granite Wren,bird,1,2,fair,1859,48,0.569,display,Capital Display,3,18.6,55.8
SALE-01647,CR011,Cave Moth,insect,0,2,good,1859,48,0.646,senator,Senate Zoological,1,19.14,19.14
SALE-01774,CR006,Glass Beetle,insect,2,6,good,1859,48,0.647,unknown,Private Collection,1,116.01,116.01
SALE-00066,CR008,Wharver,mammal,8,6,fair,1859,49,0.738,collector,Capital Display,1,624.35,624.35
SALE-00853,CR004,Swamp Hornet,insect,4,1,fair,1859,49,0.887,unknown,Capital Archives,3,3.92,11.76
SALE-01890,CR014,Densmuck Crawler,arthropod,4,5,damaged,1859,49,0.765,scholar,Scholar Study,1,52.19,52.19
SALE-00636,CR005,Marsh Stalker,reptile,6,5,fair,1859,50,0.827,unknown,Senate Zoological,1,236.23,236.23
SALE-00767,CR004,Swamp Hornet,insect,4,1,good,1859,50,0.795,scholar,Scholar Study,1,3.68,3.68
SALE-01858,CR003,Granite Wren,bird,1,2,good,1859,50,0.74,unknown,Capital Display,3,12.62,37.86
SALE-00192,CR005,Marsh Stalker,reptile,6,5,partial,1859,51,0.567,unknown,Miasto Market,1,11.15,11.15
SALE-01869,CR011,Cave Moth,insect,0,2,good,1859,51,0.536,collector,Capital Archives,4,10.36,41.44
SALE-00171,CR012,Tunnel Eel,fish,3,4,fair,1859,52,0.688,unknown,Capital Archives,1,23.96,23.96
SALE-00960,CR008,Wharver,mammal,8,6,good,1859,52,0.524,collector,Private Collection,1,690.1,690.1
SALE-01732,CR014,Densmuck Crawler,arthropod,4,5,good,1859,52,0.952,display,Capital Display,1,57.15,57.15
SALE-01934,CR012,Tunnel Eel,fish,3,4,fair,1859,52,0.786,display,Capital Display,1,25.0,25.0
SALE-01975,CR001,Leatherback Burrower,bird,3,4,damaged,1859,52,0.571,display,Capital Display,1,27.03,27.03
SALE-00214,CR003,Granite Wren,bird,1,2,fair,1860,1,0.845,senator,Private Collection,1,19.87,19.87
SALE-00661,CR012,Tunnel Eel,fish,3,4,damaged,1860,1,0.942,display,Capital Display,1,14.52,14.52
SALE-01354,CR012,Tunnel Eel,fish,3,4,damaged,1860,1,0.86,scholar,Scholar Study,1,27.11,27.11
SALE-01432,CR005,Marsh Stalker,reptile,6,5,partial,1860,1,0.761,display,Capital Display,1,27.24,27.24
SALE-01502,CR008,Wharver,mammal,8,6,fair,1860,1,0.848,archivist,Capital Archives,1,258.84,258.84
SALE-00632,CR014,Densmuck Crawler,arthropod,4,5,partial,1860,2,0.664,display,Capital Display,1,14.98,14.98
SALE-01253,CR003,Granite Wren,bird,1,2,good,1860,2,0.486,trader,Miasto Market,1,22.61,22.61
SALE-01505,CR011,Cave Moth,insect,0,2,fair,1860,2,0.573,collector,Scholar Study,1,8.63,8.63
SALE-01860,CR008,Wharver,mammal,8,6,good,1860,2,0.58,unknown,Scholar Study,1,298.8,298.8
SALE-00099,CR014,Densmuck Crawler,arthropod,4,5,good,1860,3,0.739,scholar,Scholar Study,1,28.32,28.32
SALE-00541,CR001,Leatherback Burrower,bird,3,4,damaged,1860,3,0.739,collector,Private Collection,1,23.41,23.41
SALE-00640,CR006,Glass Beetle,insect,2,6,fair,1860,3,0.894,archivist,Capital Archives,1,160.71,160.71
SALE-01724,CR010,Grimslew,mammal,7,7,fair,1860,3,0.641,senator,Senate Zoological,1,341.91,341.91
SALE-00425,CR014,Densmuck Crawler,arthropod,4,5,good,1860,4,0.323,collector,Private Collection,1,60.19,60.19
SALE-00778,CR005,Marsh Stalker,reptile,6,5,damaged,1860,4,0.819,senator,Private Collection,1,68.67,68.67
SALE-00961,CR012,Tunnel Eel,fish,3,4,damaged,1860,4,0.74,trader,Miasto Market,2,19.11,38.22
SALE-01220,CR006,Glass Beetle,insect,2,6,fair,1860,4,0.755,unknown,Capital Archives,1,139.47,139.47
SALE-01754,CR013,Quarry Toad,amphibian,2,3,damaged,1860,4,0.859,collector,Private Collection,2,27.19,54.38
SALE-01942,CR006,Glass Beetle,insect,2,6,fair,1860,4,0.861,display,Capital Display,2,97.78,195.56
SALE-00814,CR004,Swamp Hornet,insect,4,1,fair,1860,5,0.946,collector,Miasto Market,1,3.99,3.99
SALE-01191,CR004,Swamp Hornet,insect,4,1,fair,1860,5,0.919,scholar,Scholar Study,1,3.02,3.02
SALE-01545,CR007,Yeller Bird,bird,0,3,pristine,1860,5,0.919,scholar,Scholar Study,1,89.84,89.84
SALE-01597,CR013,Quarry Toad,amphibian,2,3,partial,1860,5,0.739,senator,Private Collection,3,5.33,15.99
SALE-01979,CR005,Marsh Stalker,reptile,6,5,pristine,1860,5,0.746,collector,Capital Display,2,60.98,121.96
SALE-01503,CR003,Granite Wren,bird,1,2,damaged,1860,6,0.734,display,Capital Display,2,9.21,18.42
SALE-00272,CR011,Cave Moth,insect,0,2,good,1860,7,0.799,collector,Miasto Market,3,14.26,42.78
SALE-01033,CR008,Wharver,mammal,8,6,fair,1860,7,0.777,collector,Scholar Study,1,244.43,244.43
SALE-01548,CR013,Quarry Toad,amphibian,2,3,partial,1860,7,0.397,scholar,Scholar Study,1,3.56,3.56
SALE-00706,CR012,Tunnel Eel,fish,3,4,fair,1860,8,0.759,scholar,Scholar Study,1,66.61,66.61
SALE-00755,CR001,Leatherback Burrower,bird,3,4,good,1860,8,0.853,senator,Private Collection,1,30.51,30.51
SALE-00913,CR004,Swamp Hornet,insect,4,1,good,1860,8,0.379,archivist,Capital Archives,1,2.23,2.23
SALE-00973,CR001,Leatherback Burrower,bird,3,4,damaged,1860,9,0.824,senator,Private Collection,2,18.35,36.7
SALE-01380,CR011,Cave Moth,insect,0,2,good,1860,9,0.833,collector,Unknown,1,13.4,13.4
SALE-01999,CR001,Leatherback Burrower,bird,3,4,fair,1860,9,0.886,display,Capital Display,1,28.05,28.05
SALE-00412,CR007,Yeller Bird,bird,0,3,damaged,1860,10,0.854,senator,Private Collection,1,61.01,61.01
SALE-01072,CR009,Stakdur,reptile,9,8,good,1860,10,0.853,collector,Miasto Market,1,965.81,965.81
SALE-01326,CR011,Cave Moth,insect,0,2,damaged,1860,10,0.855,collector,Unknown,2,5.76,11.52
SALE-01339,CR007,Yeller Bird,bird,0,3,good,1860,10,0.972,archivist,Capital Archives,1,110.74,110.74
SALE-01535,CR005,Marsh Stalker,reptile,6,5,partial,1860,10,0.84,archivist,Capital Archives,2,18.53,37.06
SALE-01660,CR009,Stakdur,reptile,9,8,fair,1860,10,0.168,senator,Senate Zoological,1,523.94,523.94
SALE-00695,CR007,Yeller Bird,bird,0,3,good,1860,11,0.355,collector,Capital Archives,1,20.23,20.23
SALE-00416,CR013,Quarry Toad,amphibian,2,3,damaged,1860,12,0.661,senator,Senate Zoological,4,10.62,42.48
SALE-00579,CR005,Marsh Stalker,reptile,6,5,damaged,1860,12,0.795,senator,Senate Zoological,1,78.58,78.58
SALE-00670,CR013,Quarry Toad,amphibian,2,3,fair,1860,12,0.776,scholar,Scholar Study,1,23.17,23.17
SALE-01586,CR007,Yeller Bird,bird,0,3,pristine,1860,12,0.451,scholar,Scholar Study,2,79.5,159.0
SALE-00296,CR007,Yeller Bird,bird,0,3,fair,1860,13,0.44,archivist,Capital Archives,3,40.19,120.57
SALE-01418,CR010,Grimslew,mammal,7,7,fair,1860,13,0.426,display,Capital Display,1,153.43,153.43
SALE-01442,CR005,Marsh Stalker,reptile,6,5,fair,1860,13,0.851,trader,Miasto Market,1,51.54,51.54
SALE-00557,CR003,Granite Wren,bird,1,2,fair,1860,14,0.818,display,Capital Display,3,5.24,15.72
SALE-00718,CR012,Tunnel Eel,fish,3,4,good,1860,14,0.372,scholar,Scholar Study,1,12.92,12.92
SALE-01281,CR013,Quarry Toad,amphibian,2,3,fair,1860,14,0.532,collector,Capital Display,1,28.1,28.1
SALE-01529,CR005,Marsh Stalker,reptile,6,5,good,1860,14,0.83,display,Capital Display,1,315.71,315.71
SALE-00537,CR004,Swamp Hornet,insect,4,1,damaged,1860,15,0.575,collector,Unknown,2,1.1,2.2
SALE-00935,CR014,Densmuck Crawler,arthropod,4,5,good,1860,15,0.811,senator,Private Collection,1,190.7,190.7
SALE-01476,CR009,Stakdur,reptile,9,8,good,1860,15,0.849,scholar,Scholar Study,1,852.48,852.48
SALE-00595,CR013,Quarry Toad,amphibian,2,3,fair,1860,16,0.808,scholar,Scholar Study,1,11.8,11.8
SALE-00613,CR010,Grimslew,mammal,7,7,damaged,1860,16,0.304,display,Capital Display,1,84.95,84.95
SALE-01568,CR014,Densmuck Crawler,arthropod,4,5,partial,1860,16,0.907,archivist,Capital Archives,2,15.63,31.26
SALE-01745,CR007,Yeller Bird,bird,0,3,good,1860,16,0.887,scholar,Scholar Study,2,54.43,108.86
SALE-01963,CR004,Swamp Hornet,insect,4,1,pristine,1860,16,0.567,scholar,Scholar Study,1,4.85,4.85
SALE-00323,CR004,Swamp Hornet,insect,4,1,good,1860,17,0.777,scholar,Scholar Study,1,1.78,1.78
SALE-00533,CR006,Glass Beetle,insect,2,6,fair,1860,17,0.926,unknown,Private Collection,1,114.22,114.22
SALE-00550,CR007,Yeller Bird,bird,0,3,pristine,1860,17,0.346,display,Capital Display,3,40.17,120.51
SALE-00744,CR004,Swamp Hornet,insect,4,1,good,1860,17,0.749,senator,Senate Zoological,2,4.61,9.22
SALE-00768,CR015,Golden Amalgam Snail,mollusk,0,9,pristine,1860,17,0.956,senator,Senate Zoological,1,311.75,311.75
SALE-01344,CR011,Cave Moth,insect,0,2,damaged,1860,17,0.307,scholar,Scholar Study,1,3.5,3.5
SALE-01349,CR013,Quarry Toad,amphibian,2,3,fair,1860,17,0.858,trader,Miasto Market,1,19.57,19.57
SALE-01512,CR008,Wharver,mammal,8,6,pristine,1860,17,0.773,scholar,Scholar Study,2,671.56,1343.12
SALE-01614,CR011,Cave Moth,insect,0,2,partial,1860,17,0.376,unknown,Capital Display,3,1.25,3.75
SALE-01995,CR004,Swamp Hornet,insect,4,1,fair,1860,17,0.926,archivist,Capital Archives,1,1.58,1.58
SALE-00352,CR005,Marsh Stalker,reptile,6,5,good,1860,18,0.722,archivist,Capital Archives,1,54.57,54.57
SALE-00916,CR001,Leatherback Burrower,bird,3,4,pristine,1860,18,0.541,archivist,Capital Archives,1,25.63,25.63
SALE-00941,CR003,Granite Wren,bird,1,2,damaged,1860,18,0.726,collector,Unknown,2,11.33,22.66
SALE-01263,CR003,Granite Wren,bird,1,2,pristine,1860,18,0.501,unknown,Private Collection,2,21.61,43.22
SALE-01622,CR011,Cave Moth,insect,0,2,partial,1860,18,0.901,collector,Scholar Study,2,1.39,2.78
SALE-01690,CR006,Glass Beetle,insect,2,6,damaged,1860,18,0.902,collector,Capital Archives,2,84.27,168.54
SALE-01973,CR013,Quarry Toad,amphibian,2,3,damaged,1860,18,0.751,unknown,Miasto Market,2,12.14,24.28
SALE-00429,CR012,Tunnel Eel,fish,3,4,pristine,1860,19,0.715,collector,Capital Archives,1,28.6,28.6
SALE-00473,CR007,Yeller Bird,bird,0,3,pristine,1860,19,0.547,unknown,Private Collection,3,31.69,95.07
SALE-01295,CR003,Granite Wren,bird,1,2,fair,1860,19,0.828,scholar,Scholar Study,1,16.43,16.43
SALE-00337,CR008,Wharver,mammal,8,6,fair,1860,20,0.539,collector,Unknown,1,79.04,79.04
SALE-00388,CR012,Tunnel Eel,fish,3,4,damaged,1860,20,0.536,senator,Private Collection,1,27.98,27.98
SALE-00682,CR006,Glass Beetle,insect,2,6,good,1860,20,0.834,trader,Miasto Market,1,56.88,56.88
SALE-01299,CR007,Yeller Bird,bird,0,3,fair,1860,20,0.826,trader,Miasto Market,1,52.82,52.82
SALE-01394,CR004,Swamp Hornet,insect,4,1,damaged,1860,20,0.568,collector,Senate Zoological,2,1.0,2.0
SALE-01207,CR004,Swamp Hornet,insect,4,1,damaged,1860,21,0.759,archivist,Capital Archives,2,1.25,2.5
SALE-01838,CR006,Glass Beetle,insect,2,6,fair,1860,21,0.819,scholar,Scholar Study,1,47.6,47.6
SALE-00069,CR004,Swamp Hornet,insect,4,1,good,1860,22,0.348,archivist,Capital Archives,3,2.99,8.97
SALE-00284,CR011,Cave Moth,insect,0,2,pristine,1860,22,0.646,senator,Private Collection,2,11.61,23.22
SALE-01126,CR012,Tunnel Eel,fish,3,4,damaged,1860,22,0.351,archivist,Capital Archives,1,10.85,10.85
SALE-01311,CR006,Glass Beetle,insect,2,6,damaged,1860,22,0.35,senator,Senate Zoological,1,54.35,54.35
SALE-01348,CR005,Marsh Stalker,reptile,6,5,good,1860,22,0.512,senator,Senate Zoological,1,226.09,226.09
SALE-01485,CR012,Tunnel Eel,fish,3,4,good,1860,22,0.807,senator,Private Collection,1,43.36,43.36
SALE-00969,CR008,Wharver,mammal,8,6,damaged,1860,23,0.829,trader,Miasto Market,1,93.61,93.61
SALE-00993,CR010,Grimslew,mammal,7,7,good,1860,23,0.966,display,Capital Display,1,163.17,163.17
SALE-01856,CR011,Cave Moth,insect,0,2,fair,1860,24,0.501,senator,Senate Zoological,1,6.9,6.9
SALE-00215,CR011,Cave Moth,insect,0,2,pristine,1860,25,0.649,unknown,Miasto Market,5,6.83,34.15
SALE-01120,CR014,Densmuck Crawler,arthropod,4,5,fair,1860,25,0.796,archivist,Capital Archives,1,45.58,45.58
SALE-01466,CR003,Granite Wren,bird,1,2,damaged,1860,25,0.455,trader,Miasto Market,1,7.16,7.16
SALE-01616,CR011,Cave Moth,insect,0,2,fair,1860,25,0.496,trader,Miasto Market,1,2.74,2.74
SALE-00655,CR015,Golden Amalgam Snail,mollusk,0,9,fair,1860,26,0.593,display,Capital Display,1,1234.44,1234.44
SALE-01016,CR008,Wharver,mammal,8,6,damaged,1860,27,0.706,trader,Miasto Market,2,222.12,444.24
SALE-01696,CR009,Stakdur,reptile,9,8,good,1860,27,0.584,senator,Private Collection,1,587.52,587.52
SALE-01915,CR011,Cave Moth,insect,0,2,partial,1860,27,0.936,display,Capital Display,3,1.0,3.0
SALE-01558,CR003,Granite Wren,bird,1,2,good,1860,28,0.676,archivist,Capital Archives,2,18.23,36.46
SALE-01874,CR013,Quarry Toad,amphibian,2,3,good,1860,28,0.484,archivist,Capital Archives,5,22.94,114.7
SALE-01944,CR003,Granite Wren,bird,1,2,damaged,1860,28,0.834,display,Capital Display,1,10.96,10.96
SALE-00010,CR004,Swamp Hornet,insect,4,1,pristine,1860,29,0.745,display,Capital Display,1,3.25,3.25
SALE-00033,CR001,Leatherback Burrower,bird,3,4,fair,1860,29,0.748,trader,Miasto Market,2,7.26,14.52
SALE-01024,CR014,Densmuck Crawler,arthropod,4,5,good,1860,29,0.885,display,Capital Display,1,62.94,62.94
SALE-01862,CR012,Tunnel Eel,fish,3,4,damaged,1860,29,0.665,unknown,Unknown,1,8.95,8.95
SALE-00593,CR003,Granite Wren,bird,1,2,fair,1860,30,0.876,trader,Miasto Market,2,10.97,21.94
SALE-01488,CR007,Yeller Bird,bird,0,3,fair,1860,30,0.745,unknown,Capital Display,1,40.21,40.21
SALE-01517,CR003,Granite Wren,bird,1,2,partial,1860,30,0.641,senator,Senate Zoological,1,3.77,3.77
SALE-00349,CR009,Stakdur,reptile,9,8,pristine,1860,31,0.915,collector,Senate Zoological,1,420.61,420.61
SALE-01333,CR002,Stone Spine Lizard,reptile,5,7,fair,1860,31,0.874,display,Capital Display,1,287.94,287.94
SALE-01652,CR014,Densmuck Crawler,arthropod,4,5,partial,1860,31,0.673,collector,Private Collection,1,6.26,6.26
SALE-00344,CR011,Cave Moth,insect,0,2,fair,1860,32,0.374,display,Capital Display,2,6.28,12.56
SALE-00874,CR007,Yeller Bird,bird,0,3,fair,1860,32,0.513,trader,Miasto Market,3,34.16,102.48
SALE-00361,CR012,Tunnel Eel,fish,3,4,damaged,1860,33,0.649,trader,Miasto Market,1,12.17,12.17
SALE-00068,CR013,Quarry Toad,amphibian,2,3,fair,1860,34,0.64,display,Capital Display,2,20.81,41.62
SALE-01709,CR010,Grimslew,mammal,7,7,fair,1860,34,0.64,archivist,Capital Archives,1,93.72,93.72
SALE-01872,CR004,Swamp Hornet,insect,4,1,partial,1860,34,0.656,display,Capital Display,2,1.0,2.0
SALE-00219,CR011,Cave Moth,insect,0,2,damaged,1860,35,0.62,collector,Senate Zoological,4,5.27,21.08
SALE-00483,CR001,Leatherback Burrower,bird,3,4,fair,1860,35,0.572,senator,Senate Zoological,1,33.5,33.5
SALE-01898,CR011,Cave Moth,insect,0,2,partial,1860,35,0.655,trader,Miasto Market,5,1.0,5.0
SALE-00598,CR007,Yeller Bird,bird,0,3,good,1860,36,0.928,archivist,Capital Archives,3,53.3,159.9
